Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
1,FALSE,/7OxGhxUYAdtuike29VMzEFxJx7y.jpg,"[35, 14]",2907,en,The Addams Family,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",298.037,/qFf8anju5f2epI0my8RdwwIXFIP.jpg,22-11-91,The Addams Family,FALSE,7,3809,30000000,191502426,United States of America,Comedy,tt0101272,2019
2,FALSE,/qkt1Qn9j6yw9rcJhvSu1p3wuiBm.jpg,"[10751, 35, 14]",8871,en,How the Grinch Stole Christmas,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.",230.236,/1WZbbPApEivA421gCOluuzMMKCk.jpg,15-11-00,How the Grinch Stole Christmas,FALSE,6.7,6198,123000000,345823040,Germany,Family,tt0170016,2019
3,FALSE,/b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,"[28, 12, 878]",284054,en,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",220.682,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,13-02-18,Black Panther,FALSE,7.4,19930,200000000,1347597973,United States of America,Action,tt1825683,2019
4,FALSE,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",200.173,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,25-04-18,Avengers: Infinity War,FALSE,8.3,25829,300000000,2046239637,United States of America,Adventure,tt4154756,2019
5,FALSE,/naNXYdBzTEb1KwOdi1RbBkM9Zv1.jpg,"[27, 53]",420634,en,Terrifier,"On Halloween night, a young woman finds herself as the obsession of a sadistic murderer known as Art the Clown.",192.431,/4lwh4MX2yCogHflyAYMRbfdnpnm.jpg,15-03-16,Terrifier,FALSE,6.6,1122,100000,0,United States of America,Horror,tt4281724,2019
6,FALSE,/5lWIYxYEqWi8j3ZloxXntw3ImBo.jpg,"[16, 10751, 35, 14]",360920,en,The Grinch,The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,185.927,/stAu0oF6dYDhV5ssbmFUYkQPtCP.jpg,08-11-18,The Grinch,FALSE,6.8,3110,75000000,508575295,United States of America,Animation,tt2709692,2019
7,FALSE,/1stUIsjawROZxjiCMtqqXqgfZWC.jpg,"[12, 14]",672,en,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",182.003,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,13-11-02,Harry Potter and the Chamber of Secrets,FALSE,7.7,18991,100000000,876688482,United Kingdom,Adventure,tt0295297,2019
8,FALSE,/urDWNffjwmNi5IQaezw9GwqkUXa.jpg,"[12, 14]",767,en,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",176.511,/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,07-07-09,Harry Potter and the Half-Blood Prince,FALSE,7.7,16838,250000000,933959197,United Kingdom,Adventure,tt0417741,2019
9,FALSE,/5rrGVmRUuCKVbqUu41XIWTXJmNA.jpg,"[12, 14, 10751]",674,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",175.009,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,16-11-05,Harry Potter and the Goblet of Fire,FALSE,7.8,17970,150000000,895921036,United Kingdom,Adventure,tt0330373,2019
10,FALSE,/uCAy0n0WHTGU4d3LMJtE0fQxCej.jpg,"[10751, 16, 35, 14, 27]",481084,en,The Addams Family,"The Addams family's lives begin to unravel when they face-off against a treacherous, greedy crafty reality-TV host while also preparing for their extended family to arrive for a major celebration.",171.738,/q1epO0eO8DWu8Vo8tPfvVlzW48T.jpg,10-10-19,The Addams Family,FALSE,6.7,1913,40000000,203044905,Canada,Family,tt1620981,2019
11,FALSE,/t3LicFpYHeYpwqm7L5wDpd22hL5.jpg,"[12, 14]",671,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",171.37,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,16-11-01,Harry Potter and the Philosopher's Stone,FALSE,7.9,23639,125000000,976475550,United Kingdom,Adventure,tt0241527,2019
13,FALSE,/obKmfNexgL4ZP5cAmzdL4KbHHYX.jpg,"[12, 14]",673,en,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",158.883,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,31-05-04,Harry Potter and the Prisoner of Azkaban,FALSE,8,18672,130000000,789804554,United Kingdom,Adventure,tt0304141,2019
14,FALSE,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,"[14, 12]",12445,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",158.762,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,07-07-11,Harry Potter and the Deathly Hallows: Part 2,FALSE,8.1,17973,125000000,1341511219,United Kingdom,Fantasy,tt1201607,2019
16,FALSE,/vcrgU0KaNj5mKUCIQSUdiQwTE9y.jpg,"[12, 14]",12444,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",147.783,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,06-10-10,Harry Potter and the Deathly Hallows: Part 1,FALSE,7.8,16656,250000000,954305868,United Kingdom,Adventure,tt0926084,2019
17,FALSE,/sO2VWeJ8qagNtYoznyLRL8TeSkw.jpg,"[12, 14, 9648]",675,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",145.398,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,28-06-07,Harry Potter and the Order of the Phoenix,FALSE,7.7,17002,150000000,938212738,United Kingdom,Adventure,tt0373889,2019
18,FALSE,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,"[28, 12, 878]",335988,en,Transformers: The Last Knight,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",140.92,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,16-06-17,Transformers: The Last Knight,FALSE,6.1,5237,217000000,605425157,United States of America,Action,tt3371366,2019
19,FALSE,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",133.032,/or06FN3Dka5tukK1e9sl16pB3iy.jpg,24-04-19,Avengers: Endgame,FALSE,8.3,22188,356000000,2797800564,United States of America,Adventure,tt4154796,2019
21,FALSE,/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,"[10751, 16, 14, 10402, 35, 12]",354912,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",132.402,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,27-10-17,Coco,FALSE,8.2,16560,175000000,800526015,Mexico,Family,tt2380307,2019
22,FALSE,/997ToEZvF2Obp9zNZbY5ELVnmrW.jpg,"[10749, 18]",537915,en,After,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",121.893,/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,11-04-19,After,FALSE,7.2,7384,14000000,69497587,United States of America,Romance,tt4126476,2019
23,FALSE,/rshlQ6LfPRSWFhpGL4s5ZkIPR51.jpg,"[18, 36, 10752]",324786,en,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",120.614,/jhWbYeUNOA5zAb6ufK6pXQFXqTX.jpg,07-10-16,Hacksaw Ridge,FALSE,8.2,11669,40000000,175302354,Australia,Drama,tt2119532,2019
25,FALSE,/rAiYTfKGqDCRIIqo664sY9XZIvQ.jpg,"[12, 18, 878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,106.593,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,05-11-14,Interstellar,FALSE,8.4,29905,165000000,701729206,United Kingdom,Adventure,tt0816692,2019
26,FALSE,/3WjbxaqYB4vAbdUfdr5vbglD2JZ.jpg,"[18, 10749]",597,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",106.109,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,18-11-97,Titanic,FALSE,7.9,21859,200000000,2187463944,United States of America,Drama,tt0120338,2019
27,FALSE,/r17jFHAemzcWPPtoO0UxjIX0xas.jpg,"[28, 53, 80]",324552,en,John Wick: Chapter 2,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",97.409,/kL99FVq572hNPfMyfQCT7tGFNeQ.jpg,08-02-17,John Wick: Chapter 2,FALSE,7.3,10677,40000000,171539887,United States of America,Action,tt4425200,2019
28,FALSE,/aJn9XeesqsrSLKcHfHP4u5985hn.jpg,"[12, 28, 878]",283995,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,96.018,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,19-04-17,Guardians of the Galaxy Vol. 2,FALSE,7.6,18988,200000000,863756051,United States of America,Adventure,tt3896198,2019
29,FALSE,/vHJlbhsXrZ5yrO2KqCbGSIU6fRX.jpg,"[28, 9648, 878, 53]",198663,en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",94.911,/ode14q7WtDugFDp78fo9lCsmay9.jpg,10-09-14,The Maze Runner,FALSE,7.2,15109,34000000,348319861,United States of America,Action,tt1790864,2019
30,FALSE,/AoSZyb37ljMAxw0RdeQEBHKtgcc.jpg,"[10751, 16, 12, 35, 14]",330457,en,Frozen II,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",87.986,/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,20-11-19,Frozen II,FALSE,7.3,8523,150000000,1450026933,United States of America,Family,tt4520988,2019
31,FALSE,/VuukZLgaCrho2Ar8Scl9HtV3yD.jpg,"[878, 28]",335983,en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",85.721,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,28-09-18,Venom,FALSE,6.8,13901,116000000,855013954,China,Science Fiction,tt1270797,2019
33,FALSE,/9guoVF7zayiiUq5ulKQpt375VIy.jpg,"[16, 28, 14, 12]",592350,ja,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation … until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",84.757,/zGVbrulkupqpbwgiNedkJPyQum4.jpg,20-12-19,My Hero Academia: Heroes Rising,FALSE,8.3,985,0,29900850,Japan,Animation,tt11107074,2019
34,FALSE,/9QusGjxcYvfPD1THg6oW3RLeNn7.jpg,"[28, 12, 14]",297802,en,Aquaman,"Once home to the most advanced civilization on Earth, Atlantis is now an underwater kingdom ruled by the power-hungry King Orm. With a vast army at his disposal, Orm plans to conquer the remaining oceanic people and then the surface world. Standing in his way is Arthur Curry, Orm's half-human, half-Atlantean brother and true heir to the throne.",83.993,/uCg2HPY7rBCrh1YGpXam9LH1xKZ.jpg,07-12-18,Aquaman,FALSE,6.9,12196,160000000,1148528393,United States of America,Action,tt1477834,2019
35,FALSE,/4QLdZ2A8mkDWp2rpfgDrwmeCtUW.jpg,"[28, 12, 80]",47971,en,xXx: Return of Xander Cage,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",83.416,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,13-01-17,xXx: Return of Xander Cage,FALSE,6.1,7566,85000000,346147658,Canada,Action,tt1293847,2019
36,FALSE,/8moTOzunF7p40oR5XhlDvJckOSW.jpg,"[27, 14]",474350,en,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",82.726,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,04-09-19,It Chapter Two,FALSE,6.9,7366,79000000,473122525,United States of America,Horror,tt7349950,2019
37,FALSE,/fI6X3Hd8KvtAuOKVdmxckdNzrx.jpg,"[80, 28, 12]",581528,ko,악인전,"After barely surviving a violent attack by an elusive serial killer, crime boss Jang Dong-su finds himself forming an unlikely partnership with local detective Jung Tae-seok to catch the sadistic killer simply known as K.",80.633,/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg,15-05-19,"The Gangster, the Cop, the Devil",FALSE,7.7,643,0,25775371,South Korea,Crime,tt10208198,2019
38,FALSE,/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,"[18, 10749]",337167,en,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",80.336,/9ZedQHPQVveaIYmDSTazhT3y273.jpg,17-01-18,Fifty Shades Freed,FALSE,6.7,7105,55000000,368307760,United States of America,Drama,tt4477536,2019
41,FALSE,/1TUg5pO1VZ4B0Q1amk3OlXvlpXV.jpg,"[12, 18, 10751]",420818,en,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",76.921,/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,12-07-19,The Lion King,FALSE,7.1,8772,260000000,1667635327,United States of America,Adventure,tt6105098,2019
42,FALSE,/4mlS1MitcOqdPLhxEFyk9Qwf5rr.jpg,"[16, 12, 35, 10751]",260514,en,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",76.372,/fyy1nDC8wm553FCiBDojkJmKLCs.jpg,15-06-17,Cars 3,FALSE,6.8,4784,175000000,383925276,United States of America,Animation,tt3606752,2019
43,FALSE,/tTlAA0REGPXSZPBfWyTW9ipIv1I.jpg,"[28, 12, 878, 18]",315635,en,Spider-Man: Homecoming,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",76.163,/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,05-07-17,Spider-Man: Homecoming,FALSE,7.4,19338,175000000,880166924,United States of America,Action,tt2250912,2019
44,FALSE,/qwgGtdlLMKYvT2tV8hLY22syRHN.jpg,"[28, 35, 14]",287947,en,Shazam!,A boy is given the ability to become an adult superhero in times of need with a single magic word.,75.592,/xnopI5Xtky18MPhK40cZAGAOVeV.jpg,29-03-19,Shazam!,FALSE,7,8033,80000000,366080049,United States of America,Action,tt0448115,2019
45,FALSE,/uicia399gyMGE1smatJ41M0CtFx.jpg,"[16, 28, 12, 14]",505262,ja,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",75.323,/hC4nTxdhXqFWzgqynGvvXVMiMNp.jpg,03-08-18,My Hero Academia: Two Heroes,FALSE,7.9,816,12000000,31478826,Japan,Animation,tt7745068,2019
46,FALSE,/3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg,"[28, 35, 12]",383498,en,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,74.878,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,10-05-18,Deadpool 2,FALSE,7.5,15306,110000000,786365638,United States of America,Action,tt5463162,2019
47,FALSE,/x2IqsMlpbOhS8zIUJfyl1yO4gHF.jpg,"[28, 12, 16, 878]",324857,en,Spider-Man: Into the Spider-Verse,"Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.",74.824,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,06-12-18,Spider-Man: Into the Spider-Verse,FALSE,8.4,12017,90000000,375540831,United States of America,Action,tt4633694,2019
48,FALSE,/17nDJQsGVim6oows2TlN98UacbO.jpg,"[28, 12, 878]",424783,en,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",74.036,/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg,15-12-18,Bumblebee,FALSE,6.7,5202,135000000,467989645,United States of America,Action,tt4701182,2019
49,FALSE,/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,"[28, 53, 80]",458156,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",73.818,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,15-05-19,John Wick: Chapter 3 - Parabellum,FALSE,7.4,8372,55000000,326709727,United States of America,Action,tt6146586,2019
50,FALSE,/kaIfm5ryEOwYg8mLbq8HkPuM1Fo.jpg,"[28, 12, 14, 878, 35]",284053,en,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",72.026,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,24-10-17,Thor: Ragnarok,FALSE,7.6,18474,180000000,853977126,United States of America,Action,tt3501632,2019
51,FALSE,/hO7KbdvGOtDdeg0W4Y5nKEHeDDh.jpg,"[80, 53, 18]",475557,en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",71.59,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,01-10-19,Joker,FALSE,8.2,21653,55000000,1074251311,Canada,Crime,tt7286456,2019
52,FALSE,/lFwykSz3Ykj1Q3JXJURnGUTNf1o.jpg,"[16, 10751, 12]",166428,en,How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",71.214,/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,03-01-19,How to Train Your Dragon: The Hidden World,FALSE,7.8,5379,129000000,517526875,United States of America,Animation,tt2386490,2019
53,FALSE,/hpgda6P9GutvdkDX5MUJ92QG9aj.jpg,"[28, 12, 35]",384018,en,Fast & Furious Presents: Hobbs & Shaw,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",71.073,/qRyy2UmjC5ur9bDi3kpNNRCc5nc.jpg,01-08-19,Fast & Furious Presents: Hobbs & Shaw,FALSE,6.9,6007,200000000,760098996,United States of America,Action,tt6806448,2019
54,FALSE,/jvUKejL9uZtI0yi2aoQZ2oykRTA.jpg,"[27, 878, 9648, 53]",395992,en,Life,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",71.059,/lja0Kh17LLleh6DhtixEh7Z7T6D.jpg,22-03-17,Life,FALSE,6.4,6403,58000000,100541806,United States of America,Horror,tt5442430,2019
55,FALSE,/jzdnhRhG0dsuYorwvSqPqqnM1cV.jpg,"[28, 80, 53]",337339,en,The Fate of the Furious,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",68.991,/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg,12-04-17,The Fate of the Furious,FALSE,6.9,9170,250000000,1238764765,United States of America,Action,tt4630562,2019
57,FALSE,/6ufHj6uqyje1ogAlCvRB54hcGgn.jpg,"[16, 12, 14, 28, 10751]",571891,ja,ミュウツーの逆襲 EVOLUTION,"After accepting an invitation from a mysterious trainer, Ash, Misty and Brock meet Mewtwo, an artificially created Pokémon who wants to do battle.",68.038,/xlO50h3EX1w99KGztTzsjQBwPfs.jpg,12-07-19,Pokemon the Movie: Mewtwo Strikes Back - Evolution,FALSE,6.7,411,0,26654184,Japan,Animation,tt8856470,2019
58,FALSE,/55Anuv1GtRUr8LZS0lkxtKMtl3W.jpg,[99],557635,en,After Porn Ends 3,After Porn Ends 3 continues to explore whether a career as an adult performer is inherently damaging to the balance of a perfomer's life once retired.,67.857,/9goN8D3NkigiUfNtyW2rh1uordZ.jpg,30-10-18,After Porn Ends 3,FALSE,5.4,83,500000,0,United States of America,Documentary,tt7681970,2019
59,FALSE,/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,"[10751, 12, 16, 35, 14]",301528,en,Toy Story 4,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",66.547,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,19-06-19,Toy Story 4,FALSE,7.5,8429,175000000,1073394593,United States of America,Family,tt1979376,2019
60,FALSE,/2nyaeISu2xIxIgZYNpX4UayY8PN.jpg,"[28, 12, 878]",141052,en,Justice League,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",66.389,/eifGNCSDuxJeS1loAXil5bIGgvC.jpg,15-11-17,Justice League,FALSE,6.1,11692,300000000,657926987,United States of America,Action,tt0974015,2019
61,FALSE,/ng6SSB3JhbcpKTwbPDsRwUYK8Cq.jpg,"[28, 12, 878]",429617,en,Spider-Man: Far from Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",64.997,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,28-06-19,Spider-Man: Far from Home,FALSE,7.5,13372,160000000,1131927996,United States of America,Action,tt6320628,2019
