,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget ,revenue,Country,Genre
503,FALSE,,18,422218,fr,Belle Dormant,"In the kingdom of Letonia, the young prince Ã‰gon spends his nights playing the drums. During the day, he only has one thing on his mind: finding Sleeping Beauty in the kingdom of Kentz and breaking the spell over her. But his father, the king, doesnâ€™t believe in fairy tales, and is completely opposed to Ã‰gonâ€™s dream. Itâ€™s Maggie Jerkins, an archeologist from Unesco, who will provide Egon with the opportunity to follow his heart.",2.408,/bsploSkmWnYBDcVXWCEyWMl0AmY.jpg,42753,Sleeping Beauty,FALSE,4.5,12,8254.865299,83283.00975,French,Drama
504,FALSE,,,422249,es,Los Leones,"A film that traces the intimate portrait of a marginal argentinean couple: a trans chica, Mariana Koballa, and her lover, RaÃºl Francisco. In a pink house, on the quiet island of Tres Bocas, they live surrounded by nature, friends and several pets. In a realistic and poetic way, this film follows the couple's daily life for an entire year, and reveals their humour amidst dramatic situations, the intimacy with the symptoms of Mariana's disease and their relationship's singularity.",0.6,/r77E7wEW2DXlfq1e59VrlWjcf8e.jpg,42870,The Lions,FALSE,0,0,791.8019363,65952.26182,"Spanish, Castilian",
505,FALSE,/oHmCJuRwO1lZP0faZs7l0QpOetX.jpg,53,345680,en,Sleepwalker,"A young woman seeks help from a sleep clinic for her insomnia, but soon deals with her entire life being turned upside down.",13.856,/qvLsMp60r6aiY01cxwM2XZz1AHq.jpg,43018,Sleepwalker,FALSE,4.9,61,9728.275154,1265.51295,English,Thriller
506,FALSE,/1BqXi2Yp0iebJs02v7TlFZuJm77.jpg,16,346853,en,The Trouble with Terkel,"Meet Terkel, a miserable sixth grader constantly picked on by two merciless bullies, Nigel and Saki. So what can you do? Tease the ugly girl in class - Fat Doris! When the abuse from Terkel is too much, she throws herself out a window which makes Terkel more popular. Now dealing with popularity Terkel finds solace in booze, guns and everything American. But then life takes a turn for the weird when he receives strange death threats, unable to confide in his annoying sister or alcoholic Uncle, Terkel turns to his sexually inappropriate hippie teacher with intentionally hilarious results.",1.385,/xa3Ub3traKEfSaZZ0lTmBonVnog.jpg,42769,The Trouble with Terkel,FALSE,0,0,72355.73676,28253.56209,English,Animation
507,FALSE,/chTsIz1mIPE50IbdXlCvyk9xPIC.jpg,14,415381,ru,Ð›ÐµÐ³ÐµÐ½Ð´Ð° Ð¾ ÐšÐ¾Ð»Ð¾Ð²Ñ€Ð°Ñ‚Ðµ,"A story of a legendary battle, where seventeen fearless warriors defend their land against an army of thousands well-trained soldiers. In 13th-century Mongol warrior hordes and their leader, Batu Khan, control most of the known world. As the Mongols move towards Europe they invade the last Russian principality standing in their way. Little do they know, their plans are about to be ruined by a small detachment of heroic strong men led by a mysterious brave warrior. This is a story about courage, endurance and self-sacrifice for the sake of one's country. This is the story of Evpaty the Furious.",9.162,/jV8T0JgQOyLYNStgi53Z7Q1Ze5.jpg,43069,Furious,FALSE,6.3,116,40744.64803,49211.05109,Russian,Fantasy
508,FALSE,/sD8dKJiAXKL61SMOQvwHJEVeynd.jpg,35,415401,en,The Party,"Various individuals think theyâ€™re coming together for a party in a private home, but a series of revelations results in a huge crisis that throws their belief systems â€“ and their values â€“ into total disarray.",9.367,/jh8xTXmP3omSMo4pg8lXaI8EiWN.jpg,42943,The Party,FALSE,6.4,443,87142.34737,70776.59141,English,Comedy
509,FALSE,,99,415460,ko,ë…¸í›„ ëŒ€ì±… ì—†ë‹¤,Punk bands in Korea get invited to biggest hardcore punk festival in Tokyo. This movie shows how one of the loudest and most active punk bands in Asia live and deliver message very closely and pleasantly.,0.628,/2BamsSmLPTnnPsbWsDKDIpOp465.jpg,42915,"No Money, No Future",FALSE,10,1,65549.49958,6684.42818,Korean,Documentary
510,FALSE,,99,415461,ko,ì•ˆë…• ížˆì–´ë¡œ,"Hyun-woo is a school boy who wants to be as invisible as possible. He is filling in information in the school life report card with his father, who came home in a long while. His father is fighting against Ssang Yong Motors for years to be reinstated. However, it doesnâ€™t seem like his fatherâ€™s state has gotten any better. Why would his father keep going without any promising prospects? We wonder what answers Hyun-woo will get while he glimpses the real world watching his father.",0.6,/eZQ7skOeoAYFtQS0tC291KwiO6W.jpg,42985,Good Bye My Hero,FALSE,0,0,37122.62593,39112.99329,Korean,Documentary
511,FALSE,/zkNvY5mzEVRuJKPSb09Dx29Gyec.jpg,99,423303,pt,O Jardim das AfliÃ§Ãµes,"Brazilian philosopher Olavo de Carvalho's thinking, presented through his presence, his daily work routine and his family life in Virginia (USA).",1.339,/wkTcgLo2LYARlaSdRqLbE5h8t3m.jpg,42866,The Garden of Afflictions,FALSE,6.8,21,710.5722476,57879.60582,Portuguese,Documentary
512,FALSE,/bdUOVFmPb4HeemdH9ySnCUCDxVu.jpg,28,423383,en,Mercy Christmas,"When Michael Briskett meets the perfect woman, his ideal Christmas dream comes true when she invites him to her family's holiday celebration. Dreams shattered, Michael struggles to survive once he realizes HE will be Christmas dinner.",4.634,/2jRVyg7YRPpq4SLaa047eVNJvwe.jpg,43067,Mercy Christmas,FALSE,4.8,26,54826.00785,17789.39575,English,Action
513,FALSE,/1RSoHYKttOBQeRTBwFuDxxXOXgM.jpg,18,423414,en,Last Rampage,"The true story of the infamous prison break of Gary Tison and Randy Greenwalt from the Arizona State prison in Florence, in the summer of 1978.",7.186,/kZDF2GDto5WCPW9wbRqrqf9yRWM.jpg,43000,Last Rampage,FALSE,5.7,44,48392.53183,90644.01301,English,Drama
514,FALSE,,27,423415,en,Red Eye,Four friends set out to document a local legend in West Virginia. Will their passion cross the line? Or will it bleed through?,2.17,/nonRpCdvVWwskEYJ5OWt6bFY5AA.jpg,43009,Red Eye,FALSE,4,3,81968.49822,22656.48578,English,Horror
515,FALSE,/chUHZCXdfS5WsXdd0Tjx09tbm6F.jpg,18,423422,de,Simpel,"Ben and Barnabas are unseparatable since they are small. The two of them, however, are no ordinary pair of brothers, for Barnabas, with his twenty-two years, remained mentally at the age of three.",2.757,/sc2exl2HQhMBGka8s9H7lMi7pL5.jpg,43048,My Brother Simple,FALSE,6.8,18,99828.49799,51149.83623,German,Drama
516,FALSE,,99,414159,es,1950: La insurrecciÃ³n Nacionalista,"Five Puerto Ricans, who participated in the Nationalist Insurrection of 1950 to gain Puerto Rico's independence from the United States, reflect in their old age on the history of this forgotten struggle and the consequences it had on their lives to defy the world's most powerful government.",0.6,/ylA23Y179qbhTJ813bJjgCRjo6f.jpg,42737,1950: La insurrecciÃ³n Nacionalista,FALSE,7,1,61180.22924,28267.8467,"Spanish, Castilian",Documentary
517,FALSE,/qIp0Wn4fEeeB2kpxE6WOjgy1VzU.jpg,28,414190,en,iBoy,"After an accident, Tom wakes from a coma to discover that fragments of his smart phone have been embedded in his head, and worse, that returning to normal teenage life is impossible because he has developed a strange set of super powers.",16.266,/f5dMAWXLjp8duA44Lp40WZFGZB0.jpg,42762,iBoy,FALSE,6,1027,88859.19863,51775.3326,English,Action
518,FALSE,/oBn7BLfxoPxLDsWlPcgl081rDPz.jpg,99,414208,en,The Borneo Case,"The Borneo Case is a unique story filmed over 25 years and tells the epic tale of how the rainforest, home of the last nomads was stripped of its natural resources. It reveals how billions of dollars of illegal profits solicited by the Chief Minister of Sarawak State in Malaysia were money laundered with the assistance of the largest global banks into offshore accounts and property portfolios all over the world. The case was labelled as the largest environmental crime of the century.",0.659,/tItzeng8oYIlYMwjZkacZyJtsY0.jpg,42993,The Borneo Case,FALSE,7.5,2,22605.88912,97331.98586,English,Documentary
519,FALSE,,28,344960,de,Macho Man 2,"Sequel to ""Macho Man"" (1985).",1.693,/nKH68XV1TffxCN7eEcqKN4qcIMG.jpg,43006,Macho Man 2,FALSE,0,0,27446.98178,46852.10201,German,Action
520,FALSE,/8ypLOlTPw1SreeZDUXZpEHIWQ7u.jpg,16,501314,en,The Dog,"Heartwarming animated short about the misunderstood behavior of a street dog, and the motivation behind it.  But is it too late for the people know the reason why??",0.629,/yEgq2mwNU3FbdRrrKMiBCzk5Gu3.jpg,43040,The Dog,FALSE,9,1,64547.45583,15932.09686,English,Animation
521,FALSE,,99,501332,en,Manchester Arena Terror Attack Special,A special about the terror attacks,0.6,,42878,Manchester Arena Terror Attack Special,FALSE,10,1,84583.29114,37245.56726,English,Documentary
522,FALSE,,99,501335,en,The Big City,"Microscopic landscapes of Vancouver, Canada.",0.6,/ja9ElZBgrrNjSt12w67mXIEawEp.jpg,42887,The Big City,FALSE,0,0,52080.89007,38643.92582,English,Documentary
523,FALSE,,18,501337,fr,T'es un Bonhomme !,"Under his big brother's pressure, Willy will have to become a man...",0.6,/nk4jqdSc99LwcATQ86c8dloC3HO.jpg,42758,You're a Good Man!,FALSE,0,0,59503.1389,93266.8574,French,Drama
524,FALSE,,,501346,en,Unseen Memories,Unseen Memories unravels a compilation of thoughts through the eyes of a young girl. The wonderful world portrayed by her father contradicts the harsh reality.,0.6,,42736,Unseen Memories,FALSE,0,0,96961.28028,60041.44199,English,
525,FALSE,,12,501373,en,All the Marbles,A timid little boy challenges a villainous bully to a game of marbles in a bizarre and fantastical world where marbles are as precious as gold.,0.6,/afLZzYIAYdgshP7Dwhe88VBKocA.jpg,42786,All the Marbles,FALSE,7.3,3,90632.95649,32507.84257,English,Adventure
526,FALSE,,18,501376,en,For Nonna Anna,"In this raw and graceful testimony of intersectional womanhood, a trans girl has to care for her Italian grandmother. She assumes that her Nonna disapproves of her - but instead discovers a tender bond in their shared vulnerability.",0.939,/utPT3RxUFEIC80E57eGVKqR0mZH.jpg,42987,For Nonna Anna,FALSE,6.7,3,83537.36686,22228.91831,English,Drama
527,FALSE,,35,501377,en,Painting with Joan,Are you curious about Minnesota's #3 public-access painting show? Painting with Joan is coming to the Sundance Film Festival! Watch Joan paint beautiful snowy mountains and debate extraterrestrial sexuality with herself!,0.986,/dWzYojfzNpb8ZZsrACANARKOD02.jpg,42894,Painting with Joan,FALSE,5.8,4,13676.00718,54338.83081,English,Comedy
528,FALSE,,99,501396,en,Where's Daddy?,"Perspectives on the child support system and the specific effect and consequences to black families. Emphasis on the experience of fathers as participants in the system. Examining the legal challenges, social implications, cultural issues and emotional impact of navigating the child support system.",0.849,,43081,Where's Daddy?,FALSE,0,0,23983.96997,55579.64735,English,Documentary
529,FALSE,/64flPrVVGAUW0ZCWrkd5uJHkdh0.jpg,35,501414,it,Frontaliers disaster,"Bussenghi is a cross-border worker who is late to work every day because of Swiss border guard Bernasconi. In a twist of fate, the two nemeses will have to coexist 24 hours a day and, aside from teasing each other about the differences between Italy and Switzerland, they begin to understand and help each other, gradually realizing that they need each other to get out of the trouble they ended up in.",0.6,/rBKv4siv3UGEjGyr7vBRYUu6xbA.jpg,43062,Frontaliers disaster,FALSE,6,1,17983.58685,95256.91776,Italian,Comedy
530,FALSE,,99,501437,pt,Construindo Sonhos,,0.6,,43091,Construindo Sonhos,FALSE,10,1,83307.87954,60126.90738,Portuguese,Documentary
531,FALSE,/zI6m4lCoJxq7eKekOo8hAzw1pKu.jpg,35,501446,en,Pickle,"After accidentally freezing the family dog to death, Oscar attempts to make good with his soon-to-be stepson by driving the family pet's ashes across the country.",0.6,/9H0HCn91mp2QUXQae3NxJQJU5tN.jpg,43013,Pickle,FALSE,0,0,13257.05456,53723.67263,English,Comedy
532,FALSE,/h8fkoQCwUNwdWhDCKPhIPijBV1y.jpg,10749,412657,ta,à®…à®¤à®¾à®•à®ªà¯à®ªà®Ÿà¯à®Ÿà®¤à¯ à®®à®•à®¾à®œà®©à®™à¯à®•à®³à¯‡,"Son of a tabla player loses his guitar while he goes to help his friend, a security guard. A burglary attempt takes place and he is worried that he will be caught since the guitar contains his contact details. The movie is about how the hero along with his friend tries to retrieve the guitar.",0.6,/o7TaHv3m0YFWSlE0LMrqpvSNAR9.jpg,42916,Adhagappattathu Magajanangalay,FALSE,10,1,99297.08033,9744.791445,Tamil,Romance
533,FALSE,,10749,412659,ta,à®¯à®¾à®©à¯à®®à¯ à®¤à¯€à®¯à®µà®©à¯,"Mike is a fun-loving youngster who falls for Sowmya. At one point, the elope from their houses only to get married with the help of their friends. Things turn an ugly turn, when Mike runs a the ruthless serial killer Pasupathy on the wrong side.  Pasupathy and his associates who take them as his hostages and start torturing the young couple. Meanwhile the city police led by senior officer Jayaprkash are entrusted with the job of eliminating Pasupathy. What happens in their lives forms the rest.",1.621,/txyb8Taf2hAq3uSqYBSyoN10Xlc.jpg,42916,Yaanum Theeyavan,FALSE,6,2,87001.7926,4751.669632,Tamil,Romance
534,FALSE,/5FYJ76O56x4QuSZLnEwuXYGIVrl.jpg,18,412660,pt,SÃ£o Jorge,"In 2011 Portugal began the so-called ""year of the Troika"" (EU, IMF and ECB budget cuts and economic restructuring), with the level of debt among the Portuguese people reaching staggering amounts and a growing number of families and companies unable to repay their installment loans. Jorge is an unemployed boxer on the verge of losing his son and his wife, who has decided to return to Brazil. As a means of paying off his debt and persuading his wife to remain in Portugal, Jorge accepts a job with a debt-collection agency, which will drag him into a world of violence and crime.",2.145,/sdKXQmMvbYiXIWNB0qrQ3NLckSI.jpg,42803,Saint George,FALSE,6.6,19,93508.40026,94052.95792,Portuguese,Drama
535,FALSE,,18,412663,en,Away from Everywhere,"A struggling writer emerges from rehab and reunites with his estranged brother, but soon descends into a tragic love triangle and is forced to confront a devastating reality.",1.691,/vZ7aqZwIr60NzWX0k6FPHvHIejt.jpg,42795,Away from Everywhere,FALSE,0,0,8998.183288,30907.6471,English,Drama
536,FALSE,,,412665,en,Hunting Pignut,"Bernice, a 15 year old misfit runs away from her rural Newfoundland community in search of Pignut, a tormented and violent gutter punk, after he steals her father's ashes right out of his urn.",0.887,/uK4pLouTTTtEevlYSR7gLTpXzQ9.jpg,42993,Hunting Pignut,FALSE,1,1,31727.13521,12172.76906,English,
537,FALSE,/xkN7JRun1JBBNqo4fOLBDszoMs2.jpg,28,412669,en,First Round Down,"Tim Tucker was a star forward who broke a knee and never got drafted to the NHL. After the injury, Tim left hockey and became a hitman. Ten years later he finds himself back in town to look after his brother Matthew, with a chance to set things right. But will his past wreak havoc with his shot at redemption?",2.138,/y0NrnoIN8TZN5j5IOxbN0dbGBbt.jpg,42798,First Round Down,FALSE,7.5,2,49557.93851,25833.93423,English,Action
538,FALSE,/2q4De2NH8dUk8jjWNw2IZ7pEcHx.jpg,80,412678,en,Cartels,An elite team of DEA agents are assigned to protect a dangerous drug lord and take refuge in a luxury hotel while they await extraction. They soon find themselves at the center of an ambush as the drug lord's former associates launch an explosive assault on the hotel.,7.375,/2J7jc9VZroyf4rFlyWJ0mIreu2A.jpg,42758,Cartels,FALSE,5.4,43,31936.54534,26271.72212,English,Crime
539,FALSE,/dRaRL740CoaqdHmghsSXiDP7a2l.jpg,,412687,fr,Maudite Poutine,"Caught stealing drugs from the wrong people, 27 year old Vincent is in trouble and on the run from the local mob. Fleeing to the backwoods, Vincent unexpectedly reconnects with his brother Michel with whom heâ€™d cut ties many years ago. As he tries to maintain the semblance of a normal life hanging out with friends and playing in his band, Vincent witnesses his brother's own turbulent downward spiral.",2.47,/6vMtOoXSOG5GUZnVM3Xb4VcalXv.jpg,42957,Shambles,FALSE,7,1,57813.62363,72695.6801,French,
540,FALSE,/65K4KO4y57pkgOEX0djLiostkGC.jpg,35,479834,de,Forget About Nick,"A German woman in New York is busy redesigning her life from model to designer, but is forced to live with her husbandâ€™s ex-wife when he disappears.",2.678,/noY7dP4HaNK6GNa4TOh3GM48iJL.jpg,43076,Forget About Nick,FALSE,5.4,17,79435.41682,20163.48111,German,Comedy
541,FALSE,/knRoE689y2Kl6y5S9i62O6jmuZj.jpg,27,479837,en,The Watcher in the Woods,"Mrs. Aylwood is a distraught mother since her daughter, Karen, vanished in the English countryside over 20 years ago. When the Carstairs family move into the Aylwood manor for the summer, strange occurrences begin to unnerve the family and Jan begins to suspect that they are linked to Karen's disappearance. As Jan unravels the dark past hidden by the townspeople, she delves further into the mystery and deeper into danger, but now it might be too late to escape the Watcher in the Woods.",6.064,/gWvPRXdcgfPlY7Ho7lDal5sCTqL.jpg,43029,The Watcher in the Woods,FALSE,4.6,28,83667.98639,22007.23364,English,Horror
542,FALSE,,35,479842,ja,ã†ã‚ã‚“ãªã¨ã“ã‚,"Konoko wakes up on the beach and goes looking for a barber to take out the bug stucking on her head. Doi, who will soon be a father, goes to make gloves for her wife as a gift, Kazuko wakes up at the theater, and goes home where she finds a blue monster. She goes to a shop to get rid of the monster.",1.96,/xUcVHkkUYdMuIOCa30UtYsjldDd.jpg,43035,Ambiguous Places,FALSE,7,3,60191.87989,69674.05691,Japanese,Comedy
543,FALSE,/bfcJPnWT9kr8eeJeIYRiFIXeiK2.jpg,18,479844,ja,åƒ•ã®å¸°ã‚‹å ´æ‰€,"Burmese boy Kaung and his family emigrated to Japan with the hope for a better life. They have lived in Tokyo for years, but never obtained a visum. The daily strain of their illegal residence eventually starts to tear the family apart.",0.891,/cxRrGLEATQ1uHfu9sMxLqGIuKLe.jpg,43037,Passage of Life,FALSE,6,1,54152.81368,90181.67579,Japanese,Drama
544,FALSE,,18,393522,fr,Ø±Ø¨ÙŠØ¹,"Rabih, a young blind man, lives in a small village in Lebanon. He sings in a choir and edits Braille documents for an income. His life unravels when he tries to apply for a passport and discovers that his identification card, which he has carried his entire life, is fake. Now he must travel across Lebanon in search of his identity.",1.4,/ERrDEHenbiG9DNZyVjoedV1HD2.jpg,42795,Tramontane,FALSE,5.4,4,56030.66329,33015.30299,French,Drama
545,FALSE,/8jn2hq7AsXi4XW064vmokPnIBCV.jpg,99,393561,en,Risk,"Capturing the story of WikiLeaks founder Julian Assange with unprecedented access, director Laura Poitras finds herself caught between the motives and contradictions of Assange and his inner circle in a documentary portrait of power, betrayal, truth and sacrifice.",4.237,/rxrkcyNNughClOL8j8qwNgY9xI5.jpg,42860,Risk,FALSE,6.7,56,18101.91658,22150.83079,English,Documentary
546,FALSE,/87HbHjLdZ7T2U7HagDz2mvyNb5g.jpg,35,393575,de,Bullyparade - Der Film,"A multi-episode movie based on the skit TV show ""bullyparade"".",7.393,/4Vzh8y6tnb0xrxpES7I5F7FJ7nK.jpg,42964,Bullyparade: The Movie,FALSE,5.2,166,14886.12793,73426.29346,German,Comedy
547,FALSE,,,477166,en,Murzim,"Multiple 16mm film with sound from full length LP ""Perseus"" on We Can Elude Control, 2017",0.6,/nh0kSb6nsdWxxhyTaqvEwyNHofi.jpg,42999,Murzim,FALSE,0,0,9054.651871,59199.20483,English,
548,FALSE,/a9x5JhXkHFd6FS2PM2oMNXPKPUa.jpg,35,477168,en,Altar Egos,"Desperate to see their church grow, Pastor John (Robert Amaya) and wife Betsy (Erin Bethea) do the unthinkable and change their church Christmas pageant. Flabbergasted, elderly choir director Mary Margaret (Sallie Wanchisn) leads the choir to boycott. Facing termination, Pastor John resorts to disguising himself as an old man to bridge the generation gap, win over Mary, and lead the choir back to the church. When he discovers that the wounds run deeper than he first suspected, Pastor John must learn to love the unlovable or risk the ruin of his church and family.",1.938,/pguPZwTqdXfbv5S6zCRVwRUQVXO.jpg,42983,Altar Egos,FALSE,8,2,27792.96654,91928.43764,English,Comedy
549,FALSE,,,477169,de,Im Schatten der Utopie,"In my memory, Brazil is a film with few images and long stretches of darkness. While the screen remains black, my fears and longings are projected onto it, combining the images and attempting to give them meaning. Brazil has wormed its way into my imagination in a form the country has never assumed in real life.",0.6,/ztAuoXKKMApq046sN9893Z3IrZg.jpg,42938,The Shadow of Utopia,FALSE,0,0,8500.503516,42513.04209,German,
550,FALSE,,,477173,en,What I Remember,"With What I Remember, filmmaker Antoinette Zwirchmayr revisits her familyâ€™s history and her own memories to create a 35 mm visual and aural jigsaw in three mysterious sensorial chapters.",0.6,/cqT7sNbVL9ChykqtvMePXb7GDqC.jpg,42930,What I Remember,FALSE,0,0,838.0280189,48625.56668,English,
551,FALSE,,53,477188,ko,í† ì¼ë ›,,0.629,/2ToT4Vm8eyEmKoN8o6gvPBRlkTb.jpg,42983,Toilet,FALSE,5,1,5520.739897,27052.58805,Korean,Thriller
552,FALSE,/1jJc89BsHmBS8PnCFO06tnfiycy.jpg,18,477190,es,Nosotros solos,"DÃ©bora is 11 years old and is deaf. Facundo, her brother, is 18 and doesn't want her to grow up. Together, they have fun setting cars on fire while their father is away, until one day things slip out of control.",0.6,/uJE3BGWkIWTJkdLTEsGf35hZ02i.jpg,42987,Together Alone,FALSE,5,1,10236.27167,40504.06634,"Spanish, Castilian",Drama
553,FALSE,,,477191,en,Shadow Nettes,"A tale based on the mysterious traditions of the Shadow Nette Fishers of the Erie Valley. For the fisherman we meet here, only fate can decide whether his poses and gestures of virility will produce the result he so desires.",0.6,/9g8G5AOOdysl6nUOLODZoVJCzEy.jpg,42991,Shadow Nettes,FALSE,0,0,43251.30386,20848.14522,English,
554,FALSE,/j3y5jiKErsru05bGfJjMTWDnGQm.jpg,99,477192,en,Roadside Attraction,"After a very famous airplane arrives at Palm Beach International Airport, an otherwise ordinary stretch of Florida highway attracts an avid cluster of excited onlookers and selfie-takers. In the ensuing spectacle, these curious Americans reveal the qualities they may share with the planeâ€™s huuuge-ly notable passenger.",0.6,/pNJ4BOwC4DaNl9zWgyJK5G8tlAy.jpg,42988,Roadside Attraction,FALSE,4.5,2,22284.71523,98299.6443,English,Documentary
555,FALSE,,18,477194,en,Milk,A reticent young dairy farm employee struggles with the news of an unexpected pregnancy. A methodical cycle of calf births and milk extraction becomes an incisive meditation on the implications of reproduction and the anxiety of impending parenthood.,0.6,/12kAdP5Eq4I4kjTseRbd07qJ0da.jpg,42987,Milk,FALSE,0,0,1136.27004,78182.03764,English,Drama
556,FALSE,,18,477195,ar,Khamastashar,"On a hot summer day, a taciturn teen boy makes his way through the hustle of Cairo â€” with a baby in tow. His arrival at a hospital reveals the turmoil beneath his muted expression, in this stark and compassionate examination of trauma.",0.689,/19gKSNZcjqpDByeeRDirZjiytpt.jpg,42987,Fifteen,FALSE,8,3,58822.06353,63787.50293,Arabic,Drama
557,FALSE,,99,477196,he,××ž× ×œ× ×¦×—,"A daughter's fantasy of her mother, elusively portrayed at her own magical house and garden. The mother's image and voice are deconstructed and assembled again into an intergenerational sonnet, reflecting the everlasting experience of being a woman, in a w orld of constant feminine evolution.",0.6,/5CHdX3NtnyyGPBiOTGbjzz6g2a5.jpg,42985,Everlasting Mom,FALSE,0,0,36045.29066,79321.95382,Hebrew,Documentary
558,FALSE,,35,477198,bg,XIIa,"The movie XIIa is the sequel of the super successful XIa. In XIIa the journey continues. After two years break, Lina is back to school to teach a new class - a new class, new problems. At home, the situation is also not better. Lina is separated with her cheating husband and her dominating mother is constantly bullying her, Lina's son is maltreated by classmates - at times the tension reaches extreme limits and Lina is about to collapse. Fortunately, she finds support in the sports teacher, a former boxer. The school director is also on her side, so are some of the students. Though the problems with the new class, especially with the beautiful and difficult Megan and between Lina and one of her colleague teachers deepen more and more. The prom is getting closer, the situation is about to escalate",0.6,/pbSC0IRul04fQib0aczPQSMtphr.jpg,42993,XIIa,FALSE,6.6,4,5491.12384,83898.23742,Bulgarian,Comedy
559,FALSE,,18,477199,en,Creatura Dada,Six regal Indigenous women relish in an opulent feast. This dazzling and sumptuous fantasia is a vivid celebration of their majesty and power and a signal of new beginnings.,0.6,/xucK7Yr3vcbQVaX47Wf86PLmUQL.jpg,42987,Creatura Dada,FALSE,0,0,99843.77278,33587.04683,English,Drama
560,FALSE,/esSip792iOHaXHBJNLPeyQOxWsz.jpg,18,477201,en,1 Buck,"Shifting from one pocket to another, from one man's drama to another, a lowly dollar bill, 'one buck' takes us on an odyssey through the heart of a forgotten town in Louisiana.",5.135,/tDiAfxcjz5bydpbqTtBYBfaYHKD.jpg,43000,1 Buck,FALSE,5.9,53,41970.77074,96781.31556,English,Drama
561,FALSE,/7rhHPCJdWmjB9QsCM5E3W1d5NA1.jpg,53,477205,en,The Reunion,"Three best friends in high school reunite ten years later for a weekend getaway/private reunion. During their weekend getaway, something from their high school years comes back to haunt them. Something that they must deal with in order to move forward with their lives.",1.865,/eJG3gCOq3pKFqFDlEw1EzusRXID.jpg,43000,The Reunion,FALSE,8.5,2,92645.57321,8096.38028,English,Thriller
562,FALSE,,53,477207,en,The Guest House,"When a single dad rents the GUEST HOUSE of a wealthy bachelor, he soon discovers his new landlord's generosity does not come without a price.",1.4,/diXMHW0KsYx4KFsh5mgcaLv3RLI.jpg,42997,The Guest House,FALSE,6.5,2,29349.54653,60946.66977,English,Thriller
563,FALSE,/xK9aSU8Lc9OA3c3Y2vhDEi0niwn.jpg,10749,477210,ko,ê°€ì„ ìš°ì²´êµ­,It is said that time is equal to everyone but things are different to Suryeon who turns 30. She doesn't have much time to live. Her dad died from disease when she was young. She expects the same path.,1.791,/f6EbOFhn8cSRIFAULft3HBIC739.jpg,43027,Autumn Sonata,FALSE,5.5,2,50014.63476,19996.87919,Korean,Romance
564,FALSE,,,477212,en,Limina,A curious gender-fluid child embarks on a path of kindness that will forever change the lives of their fellow townspeople in a quaint and picturesque village.,0.6,/deWdXEYxB5sNwcyn4UtKxNTxm0E.jpg,42771,Limina,FALSE,1,1,87117.79596,82535.30008,English,
565,FALSE,/aLIaVlu7tGwezgSo7sdNo2MIPOF.jpg,18,477232,nl,Dikkertje Dap,"Dikkertje Dap was born on the same day as Raf the giraffe. Dikkertje can often be found at the zoo, because Raf is his best friend. They are inseparable, until Dikkertje goes to school for the first time and finds out giraffes canâ€™t go to school. Dikkertje dearly misses Raf, but also experiences exciting new things. He even makes a new friend: Yous. Raf misses Dikkertje too. So Dikkertje devises a plan to bring the giraffe to school and introduce his two friends to each other.",2.5,/y6C0cbQFd62wXz6MPsb8vXi55Qv.jpg,43012,My Giraffe,FALSE,6.6,14,69247.35347,61129.62543,"Dutch, Flemish",Drama
566,FALSE,/xmAfwBdRlQQcNb7uJFyLAO7VNVm.jpg,53,477234,ta,à®¤à¯†à®°à¯ à®¨à®¾à®¯à¯à®•à®³à¯,"A group of young men kidnaps a politician-gangster, who is awaiting the results of an election. What are they after?",0.674,/tSzg9LWQdnlHrYzS9UKqu6odNkq.jpg,43000,Theru Naaigal,FALSE,0,0,28082.95178,61257.91825,Tamil,Thriller
567,FALSE,/23ZAojNUOzGNstwoKz8W4zEP3h.jpg,28,477239,ta,à®µà®²à¯à®²à®¤à¯‡à®šà®®à¯,A woman is shot at and her daughter kidnapped by an international gang of arms dealer. Who is this woman and how does she fight back to save her daughter â€” and her nation?,0.6,/tVa2EMMc5N7KbyrOFg85e9766dH.jpg,43000,Valladesam,FALSE,0,0,39641.47996,99565.32472,Tamil,Action
568,FALSE,/8ePyqV1FkjNtwsA9ZWuUqnSjHf9.jpg,10402,477242,ar,ÙÙŠÙ† Ù‚Ù„Ø¨ÙŠ ØŸ,"A man who married from the women he loved, yet after marriage somewhere in his heart his old love is still alive and beating, to live in a struggle between both of them.",0.6,/7WZop1QDO2rUXKMBDaz21rNqSo9.jpg,42753,Where's My Heart?,FALSE,5.3,3,13319.64327,47491.6135,Arabic,Music
569,FALSE,,12,477243,sq,ShtÃ«pia e vjetÃ«r,The story of a young couple of tourists lurking in the Albanian Alps in search of adventure. In a tower in the north they find salvation or mystery...,0.6,/kPiXAh73Fs2WDXnhtM6qg7QNLXI.jpg,42915,The Old House,FALSE,0,0,11036.62363,89701.24682,Albanian,Adventure
570,FALSE,,,477244,de,Microsleep,,0.6,,42736,Microsleep,FALSE,0,0,17141.1562,22589.15478,German,
